TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
185.71,Debit,Branch,48.0,Engineer,194.0,1.0,2679.91,0
913.49125,Debit,Branch,60.0,Retired,138.0,1.0,4315.07,0
26.269999999999982,Credit,Online,45.0,Engineer,177.0,1.0,8853.93,0
297.03,Debit,Online,61.0,Retired,151.0,1.0,1088.6200000000003,0
341.67,Debit,Branch,53.0,Retired,96.0,5.0,1442.29,0
99.51999999999998,Debit,ATM,52.0,Engineer,127.0,1.0,3798.09,0
881.1000000000001,Debit,Branch,28.0,Student,16.0,1.0,9951.68,0
139.69,Debit,Online,52.0,Engineer,180.0,1.0,9567.94,0
42.72,Debit,ATM,37.0,Engineer,143.0,1.0,2669.66,0
112.72,Debit,Branch,31.0,Doctor,17.0,1.0,9630.0,0
568.88,Debit,Branch,19.0,Student,105.0,1.0,1307.8599999999997,2
189.03,Debit,ATM,28.0,Student,50.0,1.0,1916.46,1
199.8,Debit,ATM,20.0,Student,163.0,1.0,167.27999999999975,1
189.08,Debit,Branch,68.0,Doctor,238.0,1.0,10790.8,0
913.49125,Debit,Branch,31.0,Engineer,135.0,1.0,9977.49,0
409.59,Debit,Online,35.0,Doctor,50.0,1.0,14563.02,0
349.34,Credit,ATM,28.0,Student,245.0,1.0,614.1400000000003,1
283.15,Debit,Online,24.0,Student,180.0,1.0,603.79,1
151.82,Debit,ATM,51.0,Retired,105.0,1.0,2197.12,0
438.59,Debit,Online,37.0,Engineer,103.0,1.0,8994.39,0
590.57,Debit,ATM,79.0,Retired,93.0,1.0,3224.6,0
63.74000000000001,Debit,Online,63.0,Retired,31.0,1.0,4336.4,0
77.01999999999998,Credit,Online,59.0,Doctor,132.0,1.0,800.8299999999999,0
501.15,Debit,Branch,47.0,Engineer,208.0,1.0,8821.84,0
913.49125,Debit,ATM,64.0,Retired,75.0,2.0,3173.17,0
8.949999999999989,Debit,Online,76.0,Retired,102.0,1.0,3299.84,0
173.6,Debit,Online,21.0,Student,160.0,1.0,421.4399999999996,1
149.4,Debit,ATM,53.0,Retired,123.0,1.0,1035.2200000000007,0
388.21,Credit,Branch,53.0,Doctor,237.0,1.0,9724.49,0
484.3,Credit,Online,61.0,Retired,230.0,3.0,7910.3,0
126.04000000000002,Credit,Branch,65.0,Retired,167.0,1.0,6041.69,0
52.03999999999999,Credit,Branch,50.0,Doctor,31.0,1.0,8436.12,0
389.7,Credit,Branch,62.0,Doctor,216.0,1.0,7125.15,0
161.1,Credit,ATM,19.0,Student,104.0,1.0,239.1199999999999,1
309.77,Credit,Online,67.0,Retired,137.0,1.0,4378.14,0
838.5700000000002,Debit,ATM,41.0,Doctor,273.0,1.0,14576.47,0
202.55,Debit,ATM,21.0,Student,34.0,2.0,701.7299999999996,1
724.18,Debit,Branch,41.0,Doctor,134.0,1.0,10922.78,0
124.98000000000002,Debit,ATM,24.0,Student,78.0,1.0,642.0,1
487.32,Debit,Branch,52.0,Doctor,164.0,1.0,7707.96,0
635.91,Credit,Branch,46.0,Doctor,78.0,1.0,13267.09,0
205.65,Debit,Branch,62.0,Retired,144.0,1.0,3582.16,0
39.41,Debit,Branch,25.0,Student,132.0,1.0,921.9099999999999,1
254.0,Debit,Branch,35.0,Doctor,63.0,1.0,5788.53,0
436.8,Debit,Branch,36.0,Engineer,213.0,1.0,4515.43,0
224.73,Debit,Branch,76.0,Retired,63.0,1.0,7551.89,0
752.69,Credit,ATM,65.0,Doctor,115.0,1.0,14489.69,0
78.5,Credit,Branch,31.0,Doctor,41.0,1.0,13991.5,0
50.0,Credit,ATM,53.0,Doctor,87.0,1.0,185.8699999999999,0
132.42,Debit,ATM,18.0,Student,164.0,1.0,726.3900000000003,1
11.670000000000016,Debit,Branch,76.0,Retired,105.0,1.0,7458.63,0
83.16,Debit,ATM,61.0,Retired,177.0,1.0,3065.87,0
149.02,Credit,Branch,46.0,Engineer,176.0,1.0,9379.72,0
74.26999999999998,Credit,Online,59.0,Doctor,148.0,1.0,13696.61,0
876.5700000000002,Credit,ATM,62.0,Retired,118.0,1.0,3743.63,0
615.58,Debit,ATM,42.0,Doctor,133.0,1.0,14343.0,0
643.03,Credit,Online,36.0,Engineer,52.0,1.0,2882.16,0
7.949999999999989,Debit,ATM,79.0,Retired,65.0,1.0,5631.2,0
270.92,Credit,Branch,77.0,Retired,143.0,1.0,4574.43,0
499.48,Debit,ATM,24.0,Student,133.0,1.0,1242.62,2
841.5,Credit,Branch,25.0,Student,287.0,1.0,352.3100000000004,2
138.82,Debit,Online,77.0,Retired,53.0,1.0,3100.22,0
231.46,Credit,Branch,60.0,Engineer,83.0,1.0,4707.24,0
292.08,Debit,ATM,72.0,Retired,32.0,1.0,7950.48,0
63.97999999999999,Debit,Online,54.0,Doctor,258.0,1.0,7954.12,0
235.21,Debit,Branch,67.0,Doctor,74.0,1.0,5946.61,0
201.73,Debit,Online,57.0,Engineer,78.0,1.0,6650.71,0
161.31,Debit,ATM,28.0,Student,13.000000000000014,1.0,1268.67,1
18.410000000000025,Debit,Branch,53.0,Doctor,168.0,1.0,8287.54,0
471.75,Credit,Branch,34.0,Doctor,41.0,1.0,12948.5,0
290.02,Debit,Branch,55.0,Engineer,246.0,1.0,4746.71,0
48.05000000000001,Debit,Branch,27.0,Engineer,38.0,1.0,5334.97,0
359.42,Debit,Branch,55.0,Doctor,30.0,1.0,1765.4499999999998,0
32.91,Debit,Online,19.0,Student,255.0,1.0,427.3000000000002,1
3.8000000000000114,Debit,Branch,67.0,Retired,140.0,1.0,6285.39,0
31.810000000000002,Debit,Online,51.0,Retired,149.0,1.0,1406.6,0
220.2,Debit,Online,28.0,Student,102.0,1.0,1075.15,1
476.03,Credit,Branch,77.0,Retired,99.0,1.0,5958.34,0
141.91,Debit,Branch,23.0,Student,49.0,1.0,791.9700000000003,1
95.82999999999998,Debit,Online,27.0,Student,91.0,1.0,1726.4,1
51.150000000000006,Credit,Branch,46.0,Engineer,199.0,1.0,8992.25,0
913.49125,Credit,Branch,60.0,Retired,103.0,5.0,7816.41,0
50.75,Debit,ATM,62.0,Doctor,185.0,1.0,8271.47,0
185.07,Debit,Branch,22.0,Student,159.0,1.0,636.4200000000001,1
293.54,Debit,Online,40.0,Engineer,45.0,1.0,2290.1,0
23.379999999999995,Debit,Branch,32.0,Engineer,89.0,1.0,9968.49,0
285.26,Debit,ATM,28.0,Student,93.0,1.0,167.72000000000025,1
129.48,Debit,ATM,31.0,Engineer,179.0,1.0,7581.7,0
743.03,Debit,ATM,50.0,Engineer,174.0,1.0,4111.38,0
297.86,Credit,ATM,28.0,Student,96.0,1.0,1680.1400000000003,1
231.92,Debit,ATM,66.0,Doctor,12.0,1.0,5715.08,0
295.82,Credit,Branch,47.0,Engineer,46.0,1.0,5897.73,0
302.86,Debit,Online,55.0,Doctor,275.0,1.0,5239.24,0
81.07999999999998,Debit,ATM,58.0,Engineer,56.0,1.0,7788.91,0
775.6,Credit,Branch,79.0,Retired,158.0,1.0,3898.64,0
178.43,Debit,Branch,26.0,Student,136.0,1.0,1214.9300000000003,1
211.91,Debit,Online,20.0,Student,181.0,1.0,927.4700000000003,1
17.20999999999998,Debit,Online,23.0,Student,219.0,1.0,914.1599999999999,1
124.22,Debit,ATM,23.0,Student,172.0,1.0,9695.04,0
38.370000000000005,Debit,ATM,63.0,Doctor,135.0,1.0,8647.04,0
269.79,Debit,ATM,52.0,Engineer,17.0,1.0,1292.1,0
605.42,Debit,ATM,21.0,Student,33.0,1.0,392.34000000000015,2
11.189999999999998,Debit,ATM,60.0,Engineer,40.000000000000014,1.0,9877.17,0
29.189999999999998,Credit,Branch,58.0,Doctor,41.0,1.0,12059.85,0
701.7,Credit,Online,61.0,Retired,64.0,1.0,6643.24,0
862.3400000000001,Debit,Branch,57.0,Doctor,72.0,1.0,9903.48,0
410.97,Debit,ATM,22.0,Student,45.0,1.0,151.42000000000007,2
36.97,Debit,Branch,41.0,Engineer,79.0,1.0,2850.92,0
137.59,Debit,ATM,30.0,Doctor,95.0,1.0,10679.67,0
168.11,Credit,Online,51.0,Doctor,12.0,1.0,10652.13,0
430.98,Debit,Branch,24.0,Student,93.0,1.0,569.25,2
13.870000000000005,Debit,Branch,24.0,Student,20.0,1.0,954.8299999999999,1
642.68,Debit,ATM,76.0,Retired,66.0,1.0,1831.1999999999998,0
175.07,Debit,Online,28.0,Engineer,169.0,2.0,9274.64,0
302.82,Debit,ATM,36.0,Engineer,175.0,1.0,9384.54,0
913.49125,Debit,ATM,67.0,Retired,52.0,1.0,1483.8400000000001,0
406.81,Debit,Online,66.0,Retired,84.0,1.0,1968.3599999999997,0
256.3,Debit,Online,53.0,Retired,172.0,1.0,4203.05,0
80.95999999999998,Credit,Online,19.0,Student,97.0,1.0,959.9400000000005,1
95.78,Debit,Online,22.0,Student,27.0,1.0,271.6400000000003,1
379.54,Credit,Branch,41.0,Doctor,118.0,1.0,12571.76,0
903.19,Debit,Online,22.0,Student,65.0,1.0,8627.08,0
142.19,Debit,Branch,18.0,Student,27.0,4.0,524.46,1
847.45,Debit,Branch,28.0,Student,175.0,1.0,422.3199999999997,2
295.18,Credit,Branch,66.0,Doctor,31.0,1.0,12961.530000000002,0
18.45999999999998,Debit,Branch,68.0,Retired,213.0,1.0,6381.6,0
603.23,Debit,Branch,28.0,Student,47.999999999999986,1.0,117.97999999999956,2
54.5,Credit,Branch,57.0,Retired,147.0,1.0,1715.2200000000003,0
414.77,Debit,Online,29.0,Doctor,274.0,1.0,5599.81,0
886.19,Debit,Branch,61.0,Retired,69.0,1.0,7904.24,0
440.03,Debit,Online,49.0,Engineer,88.0,1.0,1490.44,0
35.46000000000001,Debit,ATM,56.0,Retired,285.0,1.0,1532.7200000000003,0
76.38999999999999,Debit,Branch,18.0,Student,219.0,1.0,5976.0,1
595.91,Credit,ATM,19.0,Student,162.0,1.0,1673.7600000000002,2
6.029999999999973,Debit,Branch,76.0,Retired,70.0,1.0,3290.72,0
249.34,Debit,ATM,26.0,Engineer,197.0,1.0,3030.97,0
421.52,Debit,Branch,20.0,Student,67.0,1.0,369.8599999999997,2
189.77,Debit,Branch,58.0,Engineer,24.0,1.0,6570.36,0
73.19,Debit,Branch,76.0,Retired,213.0,1.0,2264.98,0
188.13,Credit,Online,75.0,Retired,198.0,1.0,5029.87,0
30.52000000000004,Debit,Branch,62.0,Doctor,122.0,1.0,12327.74,0
913.49125,Credit,Branch,20.0,Student,118.0,1.0,420.25,2
913.49125,Debit,Online,41.0,Doctor,150.0,1.0,6499.53,0
170.24,Debit,Branch,62.0,Retired,133.0,1.0,5172.99,0
56.620000000000005,Debit,Branch,54.0,Doctor,121.0,1.0,8981.1,0
53.139999999999986,Debit,ATM,34.0,Doctor,70.0,1.0,7915.0,0
587.23,Debit,Online,27.0,Student,144.0,1.0,500.84000000000015,2
146.15,Debit,Branch,43.0,Doctor,75.0,1.0,13784.4,0
21.269999999999982,Credit,Online,62.0,Retired,114.0,1.0,7392.79,0
913.49125,Credit,ATM,26.0,Student,144.0,1.0,1134.7900000000004,2
76.01999999999998,Credit,Online,34.0,Doctor,189.0,1.0,14765.41,0
170.19,Credit,Branch,27.0,Student,156.0,5.0,745.8699999999999,1
155.51,Debit,ATM,68.0,Doctor,15.0,1.0,5360.19,0
135.15,Debit,Online,72.0,Retired,50.0,1.0,5878.14,0
39.47999999999999,Debit,ATM,56.0,Retired,38.0,1.0,5889.51,0
451.68,Debit,Online,33.0,Engineer,15.0,1.0,4381.54,0
19.110000000000014,Credit,Online,49.0,Engineer,160.0,1.0,8478.46,0
355.0,Credit,Online,26.0,Student,33.0,1.0,185.47000000000025,1
427.69,Debit,ATM,43.0,Engineer,236.0,1.0,2443.54,0
254.86,Debit,Branch,23.0,Student,102.0,1.0,699.8999999999996,1
19.480000000000018,Debit,ATM,27.0,Engineer,114.0,1.0,4739.59,0
190.17,Debit,ATM,49.0,Doctor,265.0,1.0,12893.85,0
91.38,Debit,ATM,65.0,Retired,179.0,1.0,2402.58,0
206.63,Credit,Online,59.0,Retired,128.0,1.0,7626.53,0
93.22,Debit,Online,52.0,Retired,52.0,1.0,1014.6300000000001,0
547.98,Debit,ATM,28.0,Student,171.0,1.0,1358.54,2
641.06,Debit,ATM,23.0,Student,25.0,1.0,1602.13,2
314.55,Credit,Branch,27.0,Student,19.0,2.0,1105.8900000000008,1
836.45,Debit,Online,61.0,Retired,63.0,1.0,1731.8900000000003,0
913.49125,Debit,ATM,29.0,Engineer,52.0,1.0,8692.47,0
189.45,Credit,Branch,53.0,Doctor,62.0,1.0,12578.75,0
91.84,Credit,Branch,67.0,Retired,80.0,1.0,1712.4099999999999,0
609.52,Debit,ATM,78.0,Retired,169.0,1.0,3485.03,0
859.3,Credit,Branch,78.0,Retired,68.0,1.0,1146.7800000000002,0
100.00999999999999,Debit,ATM,50.0,Doctor,63.0,1.0,6393.12,0
28.78000000000003,Credit,Online,40.0,Doctor,51.0,1.0,680.5500000000002,0
111.07999999999998,Debit,Online,70.0,Doctor,83.0,1.0,7037.34,0
470.96,Credit,Online,69.0,Doctor,124.0,2.0,12991.03,0
52.22999999999999,Credit,Branch,28.0,Student,96.0,1.0,105.01000000000022,1
78.62,Debit,Branch,32.0,Doctor,52.0,1.0,1360.85,0
47.78999999999999,Debit,Branch,25.0,Student,37.0,1.0,1649.92,1
333.97,Debit,Branch,52.0,Doctor,45.0,1.0,5237.36,0
30.870000000000005,Debit,ATM,33.0,Doctor,295.0,1.0,14348.65,0
710.43,Debit,Online,67.0,Retired,115.0,1.0,5625.55,0
220.23,Debit,ATM,41.0,Engineer,47.999999999999986,1.0,3438.02,0
27.28000000000003,Debit,ATM,29.0,Doctor,96.0,1.0,10668.24,0
101.51999999999998,Debit,ATM,49.0,Engineer,98.0,1.0,2018.9,0
162.65,Debit,ATM,59.0,Engineer,147.0,1.0,9500.95,0
10.519999999999982,Debit,ATM,55.0,Retired,30.0,1.0,2472.99,0
270.72,Debit,Branch,38.0,Doctor,37.0,1.0,6522.47,0
202.34,Debit,Online,20.0,Student,134.0,1.0,1223.4499999999998,1
247.58,Debit,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,0
686.17,Debit,ATM,61.0,Retired,96.0,1.0,2246.15,0
359.65,Credit,Online,25.0,Student,289.0,1.0,219.52999999999975,1
109.91,Debit,Branch,38.0,Doctor,90.0,1.0,12896.06,0
215.72,Credit,Branch,30.0,Engineer,137.0,1.0,8697.11,0
490.76,Debit,Online,66.0,Retired,156.0,1.0,6414.11,0
224.28,Debit,Online,64.0,Retired,68.0,1.0,5767.51,0
614.03,Debit,ATM,68.0,Retired,51.0,1.0,2815.86,0
608.79,Debit,Online,55.0,Engineer,157.0,1.0,2991.17,0
186.55,Debit,Branch,48.0,Engineer,288.0,1.0,224.64999999999964,0
840.1600000000001,Credit,Branch,20.0,Student,68.0,1.0,1236.7600000000002,2
203.34,Debit,ATM,60.0,Doctor,66.0,1.0,13586.99,0
90.88,Debit,ATM,26.0,Engineer,284.0,1.0,7117.35,0
60.110000000000014,Credit,Branch,61.0,Retired,122.0,1.0,7235.87,0
393.92,Debit,Branch,72.0,Retired,47.0,1.0,7318.64,0
19.389999999999986,Debit,ATM,43.0,Doctor,45.0,1.0,9847.6,0
557.41,Credit,Online,80.0,Retired,49.0,1.0,2968.75,0
57.06999999999999,Credit,Online,31.0,Doctor,99.0,1.0,9323.71,0
395.27,Credit,Online,18.0,Student,167.0,1.0,1764.08,2
289.05,Debit,ATM,75.0,Retired,116.0,1.0,5683.49,0
46.110000000000014,Debit,Online,33.0,Doctor,233.0,1.0,5225.73,0
335.5,Debit,ATM,63.0,Retired,47.0,1.0,6445.4,0
388.07,Debit,Online,24.0,Student,68.0,1.0,289.71000000000004,1
520.86,Credit,Online,51.0,Engineer,66.0,1.0,9200.74,0
787.41,Debit,Online,25.0,Student,39.0,1.0,300.8699999999999,2
31.69999999999996,Credit,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,0
22.30000000000001,Debit,ATM,21.0,Student,90.0,1.0,1200.35,1
203.12,Debit,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,0
315.94,Credit,Branch,49.0,Doctor,172.0,1.0,7719.71,0
192.23,Debit,Online,54.0,Engineer,39.0,3.0,2610.67,0
913.49125,Debit,Online,66.0,Retired,51.0,1.0,2060.02,0
0.2599999999999909,Debit,Online,20.0,Student,173.0,1.0,1833.67,1
210.77,Debit,ATM,71.0,Retired,161.0,1.0,5396.65,0
406.65,Debit,ATM,57.0,Doctor,107.0,1.0,12995.7,0
422.9,Debit,ATM,40.0,Engineer,111.0,1.0,7616.43,0
20.620000000000005,Credit,ATM,35.0,Doctor,225.0,1.0,12500.8,0
174.39,Debit,ATM,19.0,Student,36.0,1.0,1127.0800000000004,1
7.860000000000014,Credit,Branch,76.0,Retired,91.0,1.0,3621.98,0
61.97999999999999,Debit,Online,49.0,Engineer,44.0,1.0,5212.28,0
54.849999999999994,Credit,Branch,58.0,Retired,40.000000000000014,1.0,2727.45,0
204.7,Debit,Branch,49.0,Doctor,95.0,5.0,5117.03,0
16.55000000000001,Debit,Branch,26.0,Engineer,159.0,1.0,6089.79,0
91.32,Debit,Branch,58.0,Engineer,77.0,1.0,2618.1,0
195.49,Debit,ATM,31.0,Doctor,212.0,1.0,11988.12,0
49.620000000000005,Debit,ATM,55.0,Engineer,111.0,1.0,3841.42,0
487.16,Credit,Branch,28.0,Student,84.0,1.0,321.21000000000004,2
405.6,Debit,Online,37.0,Engineer,44.0,1.0,9754.73,0
512.95,Debit,Branch,57.0,Engineer,143.0,1.0,9584.52,0
345.94,Debit,ATM,31.0,Doctor,163.0,1.0,7624.56,0
356.56,Debit,Online,47.0,Engineer,52.0,1.0,2485.73,0
10.310000000000002,Debit,Online,36.0,Engineer,280.0,1.0,2137.9,0
211.69,Debit,Branch,30.0,Doctor,111.0,1.0,6412.85,0
221.49,Credit,Branch,23.0,Student,196.0,1.0,707.25,1
278.23,Debit,Online,48.0,Engineer,83.0,1.0,8300.54,0
116.88,Debit,ATM,45.0,Doctor,263.0,1.0,7717.34,0
328.77,Credit,Online,39.0,Doctor,247.0,1.0,6967.03,0
77.53,Debit,Branch,54.0,Retired,55.0,1.0,5158.6,0
421.74,Debit,Online,67.0,Doctor,103.0,1.0,12031.14,0
313.69,Debit,Branch,73.0,Retired,152.0,1.0,7093.68,0
411.72,Debit,Branch,29.0,Doctor,153.0,1.0,8539.86,0
508.73,Debit,Branch,59.0,Retired,89.0,1.0,7640.57,0
153.08,Debit,ATM,24.0,Student,201.0,1.0,1292.21,1
23.00999999999999,Debit,Branch,63.0,Retired,166.0,1.0,5958.75,0
69.28,Debit,Online,25.0,Student,129.0,1.0,708.7399999999998,1
51.25,Credit,Branch,28.0,Student,66.0,1.0,1744.4,1
407.65,Debit,ATM,25.0,Student,263.0,1.0,273.77999999999975,2
459.25,Debit,Branch,25.0,Student,59.0,1.0,130.76000000000022,2
301.56,Debit,Branch,49.0,Doctor,118.0,1.0,10389.6,0
17.670000000000016,Debit,Online,63.0,Doctor,91.0,1.0,1048.1800000000003,0
5.2900000000000205,Credit,Online,32.0,Doctor,132.0,1.0,12896.68,0
401.37,Debit,Branch,43.0,Engineer,251.0,1.0,8208.54,0
145.4,Debit,Online,38.0,Engineer,24.0,1.0,5244.49,0
556.34,Debit,Online,37.0,Doctor,46.0,1.0,11935.14,0
34.31,Debit,ATM,24.0,Student,251.0,1.0,1484.7600000000002,1
780.59,Credit,Online,23.0,Student,145.0,1.0,6513.34,2
282.65,Debit,ATM,35.0,Doctor,161.0,1.0,13801.15,0
305.27,Debit,Online,68.0,Doctor,147.0,1.0,12958.65,0
185.81,Debit,Online,32.0,Doctor,116.0,1.0,9588.71,0
66.00999999999999,Debit,Online,49.0,Engineer,179.0,1.0,3475.99,0
447.95,Debit,Branch,29.0,Engineer,75.0,1.0,7544.4,0
279.3,Debit,ATM,19.0,Student,47.999999999999986,1.0,1193.6099999999992,1
26.75,Debit,Online,33.0,Doctor,27.0,1.0,12063.77,0
611.15,Debit,ATM,27.0,Student,121.0,1.0,892.8299999999999,2
275.2,Debit,Online,54.0,Engineer,81.0,1.0,1230.12,0
427.79,Debit,Branch,18.0,Student,189.0,1.0,1479.67,2
469.13,Credit,ATM,54.0,Doctor,139.0,1.0,1265.2799999999997,0
102.81,Debit,Branch,76.0,Retired,47.0,1.0,3228.87,0
22.610000000000014,Debit,Online,19.0,Student,145.0,1.0,1111.67,1
68.28,Debit,Online,56.0,Engineer,293.0,1.0,3213.16,0
33.650000000000006,Credit,Online,63.0,Doctor,146.0,1.0,12719.93,0
362.68,Credit,ATM,63.0,Retired,137.0,1.0,2040.77,0
73.23000000000002,Debit,Branch,20.0,Student,172.0,1.0,1309.85,1
654.49,Credit,Online,25.0,Student,104.0,1.0,164.60999999999967,2
18.560000000000002,Credit,Branch,49.0,Engineer,161.0,1.0,4230.37,0
389.05,Debit,ATM,27.0,Student,41.0,1.0,761.0,1
7.3799999999999955,Debit,Online,67.0,Retired,105.0,1.0,2923.83,0
109.48000000000002,Debit,Online,61.0,Retired,93.0,1.0,7372.47,0
66.91,Debit,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,0
335.48,Debit,Branch,45.0,Engineer,155.0,1.0,3023.16,0
38.139999999999986,Debit,Online,19.0,Student,174.0,1.0,1119.21,1
913.49125,Debit,Branch,60.0,Doctor,173.0,1.0,11833.73,0
360.02,Debit,Online,68.0,Retired,68.0,1.0,6400.59,0
567.71,Debit,Online,63.0,Doctor,80.0,1.0,13884.24,0
218.19,Debit,ATM,19.0,Student,185.0,1.0,620.8299999999999,1
209.99,Debit,ATM,19.0,Student,40.000000000000014,1.0,1938.0100000000002,1
11.019999999999982,Debit,Branch,19.0,Student,280.0,1.0,964.79,1
83.43,Debit,Online,56.0,Retired,109.0,1.0,1870.1599999999999,0
344.97,Debit,Online,34.0,Doctor,106.0,1.0,5577.94,0
172.29,Debit,ATM,36.0,Engineer,283.0,1.0,8700.8,0
195.54,Debit,Online,60.0,Retired,255.0,1.0,2794.66,0
101.23000000000002,Debit,Online,45.0,Engineer,87.0,1.0,6169.71,0
180.46,Debit,ATM,25.0,Student,34.0,1.0,831.75,1
692.55,Debit,Branch,53.0,Retired,109.0,1.0,2451.56,0
147.31,Credit,Online,34.0,Doctor,92.0,1.0,13625.52,0
107.48000000000002,Debit,Branch,20.0,Student,103.0,1.0,1379.3900000000003,1
913.49125,Credit,Online,62.0,Doctor,83.0,1.0,11498.01,0
81.50999999999999,Debit,Branch,25.0,Student,97.0,1.0,865.4899999999998,1
365.48,Credit,Online,76.0,Retired,216.0,1.0,7147.4,0
491.1,Credit,Online,35.0,Engineer,125.0,1.0,7833.85,0
452.8,Debit,Branch,80.0,Retired,151.0,1.0,4840.67,0
645.04,Debit,Branch,70.0,Retired,78.0,1.0,7361.47,0
169.28,Debit,Branch,45.0,Doctor,114.0,1.0,5128.44,0
88.42000000000002,Debit,ATM,62.0,Doctor,91.0,1.0,12381.45,0
155.53,Debit,ATM,29.0,Engineer,66.0,1.0,4008.05,0
913.49125,Debit,Online,43.0,Engineer,300.0,1.0,3493.13,0
39.24000000000001,Debit,ATM,77.0,Retired,106.0,1.0,6462.41,0
152.01,Debit,ATM,42.0,Engineer,111.0,3.0,4625.12,0
78.76999999999998,Credit,ATM,48.0,Engineer,50.0,1.0,6470.57,0
26.5,Debit,Online,48.0,Engineer,179.0,1.0,4854.83,0
83.62,Debit,ATM,48.0,Doctor,146.0,1.0,12652.22,0
142.78,Debit,Branch,68.0,Doctor,150.0,1.0,11705.88,0
55.99000000000001,Debit,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,0
774.48,Debit,Branch,61.0,Doctor,31.0,1.0,11613.58,0
105.37,Debit,ATM,25.0,Student,160.0,1.0,1068.5500000000002,1
118.82999999999998,Debit,Online,28.0,Student,295.0,1.0,1616.3000000000002,1
46.22,Debit,Branch,23.0,Student,217.0,1.0,471.27999999999975,1
659.71,Credit,Branch,21.0,Student,148.0,1.0,106.85999999999967,2
377.97,Debit,Online,72.0,Retired,160.0,1.0,2457.1,0
114.1,Debit,Branch,69.0,Retired,148.0,1.0,5882.12,0
11.300000000000011,Credit,Online,55.0,Retired,41.0,1.0,1938.9899999999998,0
95.5,Debit,Online,57.0,Retired,17.0,1.0,4079.09,0
130.93,Credit,Branch,28.0,Engineer,149.0,1.0,860.1199999999999,0
272.97,Debit,Online,68.0,Retired,174.0,1.0,7811.31,0
73.35,Debit,Branch,24.0,Student,47.0,1.0,1181.8400000000006,1
29.93999999999997,Debit,ATM,58.0,Doctor,243.0,1.0,10915.54,0
307.24,Debit,ATM,19.0,Student,136.0,2.0,1670.7200000000003,1
50.52000000000001,Debit,Online,20.0,Student,140.0,1.0,1121.1899999999996,1
820.46,Credit,Online,53.0,Engineer,243.0,1.0,5621.86,0
153.07,Debit,ATM,56.0,Engineer,116.0,1.0,8873.43,0
52.94,Debit,Branch,41.0,Doctor,146.0,1.0,6990.92,0
384.41,Debit,ATM,60.0,Engineer,65.0,1.0,7831.56,0
235.42,Debit,Branch,51.0,Retired,175.0,1.0,6173.23,0
114.23000000000002,Debit,ATM,56.0,Doctor,64.0,1.0,9523.72,0
12.620000000000005,Debit,Branch,33.0,Doctor,61.0,1.0,6420.47,0
913.49125,Debit,ATM,23.0,Student,145.0,1.0,1146.0900000000001,2
373.52,Debit,ATM,35.0,Engineer,235.0,1.0,6430.41,0
336.05,Debit,Branch,28.0,Student,164.0,1.0,1635.0500000000002,1
366.93,Debit,Online,66.0,Retired,33.0,1.0,6697.79,0
112.26999999999998,Debit,Branch,58.0,Doctor,102.0,1.0,7369.89,0
494.96,Debit,ATM,40.0,Engineer,132.0,1.0,6903.68,0
561.58,Debit,Online,65.0,Doctor,23.0,1.0,11748.86,0
440.94,Debit,Online,42.0,Doctor,148.0,1.0,7303.23,0
71.9,Debit,Branch,29.0,Doctor,51.0,1.0,10619.35,0
256.66,Credit,Online,54.0,Retired,137.0,1.0,1794.5,0
166.55,Credit,Branch,59.0,Doctor,99.0,1.0,12970.21,0
276.26,Debit,Branch,56.0,Doctor,143.0,1.0,120.89000000000033,0
35.46000000000001,Debit,ATM,67.0,Doctor,164.0,1.0,5692.31,0
38.139999999999986,Debit,Branch,50.0,Engineer,165.0,1.0,9879.87,0
506.26,Credit,ATM,64.0,Retired,86.0,1.0,6266.65,0
736.32,Debit,Online,31.0,Doctor,28.0,1.0,14268.95,0
389.43,Credit,ATM,52.0,Engineer,151.0,1.0,6449.83,0
25.579999999999984,Debit,ATM,60.0,Engineer,166.0,1.0,6741.41,0
446.1,Debit,ATM,25.0,Student,243.0,1.0,1008.4400000000005,2
147.74,Debit,Branch,23.0,Student,15.0,1.0,1711.7799999999997,1
913.49125,Debit,ATM,26.0,Student,254.0,1.0,1821.0,2
46.22999999999999,Debit,Online,77.0,Retired,282.0,1.0,5107.75,0
265.37,Debit,Branch,33.0,Engineer,77.0,1.0,5229.95,0
342.57,Debit,Online,20.0,Student,91.0,1.0,339.15999999999985,1
417.26,Credit,Online,32.0,Doctor,45.0,1.0,10442.48,0
33.629999999999995,Debit,Online,63.0,Retired,76.0,1.0,4324.4,0
64.57999999999998,Debit,Branch,55.0,Retired,173.0,1.0,6292.29,0
23.230000000000018,Credit,Branch,21.0,Student,122.0,1.0,269.0100000000002,1
160.52,Credit,ATM,78.0,Retired,112.0,1.0,5379.25,0
278.88,Debit,Branch,64.0,Doctor,179.0,2.0,1334.0900000000001,0
285.49,Credit,Branch,53.0,Doctor,109.0,1.0,6366.84,0
71.87,Debit,ATM,22.0,Student,258.0,1.0,1839.1,1
